edgeid,source,target,date,value,type
2907,270,1068.0,2023/9/25,1.0,Directed
2908,654,1068.0,2023/9/25,1.0,Directed
2909,350,1068.0,2023/9/25,1.0,Directed
2910,74,1068.0,2023/9/25,1.0,Directed
2911,196,1068.0,2023/9/25,1.0,Directed
2912,46,30.0,2023/9/25,1.0,Directed
2913,1061,30.0,2023/9/25,1.0,Directed
2914,85,30.0,2023/9/25,1.0,Directed
2915,668,30.0,2023/9/25,1.0,Directed
2916,90,30.0,2023/9/25,1.0,Directed
2917,30,227.0,2023/9/25,1.0,Directed
2918,30,70.0,2023/9/25,1.0,Directed
2919,30,327.0,2023/9/25,1.0,Directed
2920,46,1061.0,2023/9/25,1.0,Directed
2921,315,1061.0,2023/9/25,1.0,Directed
2922,1061,264.0,2023/9/25,1.0,Directed
2923,264,591.0,2023/9/25,1.0,Directed
2924,1061,591.0,2023/9/25,1.0,Directed
2925,551,428.0,2023/9/25,1.0,Directed
2926,1061,428.0,2023/9/25,1.0,Directed
2927,1061,551.0,2023/9/25,1.0,Directed
2928,1061,673.0,2023/9/25,1.0,Directed
2929,1061,619.0,2023/9/25,1.0,Directed
2930,1061,186.0,2023/9/25,1.0,Directed
2931,1061,79.0,2023/9/25,1.0,Directed
2932,1061,6.0,2023/9/25,1.0,Directed
2933,1061,28.0,2023/9/25,1.0,Directed
2934,6,28.0,2023/9/25,1.0,Directed
2935,1061,64.0,2023/9/25,1.0,Directed
2936,1061,583.0,2023/9/25,1.0,Directed
2937,1061,599.0,2023/9/25,1.0,Directed
2938,1061,366.0,2023/9/25,1.0,Directed
2939,1061,1132.0,2023/9/25,1.0,Directed
2940,1061,192.0,2023/9/25,1.0,Directed
2941,1061,362.0,2023/9/25,1.0,Directed
2942,1061,363.0,2023/9/25,1.0,Directed
2943,1061,545.0,2023/9/25,1.0,Directed
2944,1061,484.0,2023/9/25,1.0,Directed
2945,1061,365.0,2023/9/25,1.0,Directed
2946,1061,595.0,2023/9/25,1.0,Directed
2947,1061,414.0,2023/9/25,1.0,Directed
2948,1061,584.0,2023/9/25,1.0,Directed
2949,1061,232.0,2023/9/25,1.0,Directed
2950,1061,124.0,2023/9/25,1.0,Directed
2951,1061,51.0,2023/9/25,1.0,Directed
2952,309,1061.0,2023/9/25,1.0,Directed
2953,414,1066.0,2023/9/25,1.0,Directed
2954,595,1066.0,2023/9/25,1.0,Directed
2955,583,1069.0,2023/9/25,1.0,Directed
2956,64,1069.0,2023/9/25,1.0,Directed
2957,30,1065.0,2023/9/25,1.0,Directed
2958,70,1065.0,2023/9/25,1.0,Directed
2959,484,1062.0,2023/9/25,1.0,Directed
2960,415,1062.0,2023/9/25,1.0,Directed
2961,591,1067.0,2023/9/25,1.0,Directed
2962,551,1067.0,2023/9/25,1.0,Directed
2963,124,1064.0,2023/9/25,1.0,Directed
2964,51,1064.0,2023/9/25,1.0,Directed
2965,511,1063.0,2023/9/25,1.0,Directed
2966,191,1063.0,2023/9/25,1.0,Directed
2967,350,1068.0,2023/9/25,1.0,Directed
2968,1061,350.0,2023/9/25,1.0,Directed
2969,461,1068.0,2023/9/25,1.0,Directed
2970,217,1009.0,2023/9/26,1.0,Directed
2971,270,1009.0,2023/9/26,1.0,Directed
2972,461,1009.0,2023/9/26,1.0,Directed
2973,1061,227.0,2023/9/26,1.0,Directed
2974,74,1070.0,2023/9/28,1.0,Directed
2975,809,930.0,2023/9/30,1.0,Directed
2976,249,930.0,2023/9/30,1.0,Directed
2977,809,931.0,2023/10/1,1.0,Directed
2978,35,931.0,2023/10/1,1.0,Directed
2979,30,682.0,2023/10/6,1.0,Directed
2980,99,682.0,2023/10/6,1.0,Directed
2981,682,90.0,2023/10/6,1.0,Directed
2982,90,99.0,2023/10/6,1.0,Directed
2983,461,1010.0,2023/10/10,1.0,Directed
2984,216,1010.0,2023/10/10,1.0,Directed
2985,342,1010.0,2023/10/10,1.0,Directed
2986,809,932.0,2023/10/11,1.0,Directed
2987,35,932.0,2023/10/11,1.0,Directed
2988,809,933.0,2023/10/12,1.0,Directed
2989,0,933.0,2023/10/12,1.0,Directed
2990,809,934.0,2023/10/20,1.0,Directed
2991,109,934.0,2023/10/20,1.0,Directed
2992,461,1011.0,2023/10/24,1.0,Directed
2993,668,1011.0,2023/10/24,1.0,Directed
2994,94,1011.0,2023/10/24,1.0,Directed
2995,42,1011.0,2023/10/24,1.0,Directed
2996,461,1012.0,2023/11/7,1.0,Directed
2997,668,1012.0,2023/11/7,1.0,Directed
2998,94,1012.0,2023/11/7,1.0,Directed
2999,42,1012.0,2023/11/7,1.0,Directed
3000,77,683.0,2023/11/11,1.0,Directed
3001,461,683.0,2023/11/11,1.0,Directed
3002,1129,683.0,2023/11/11,1.0,Directed
3003,32,1111.0,2023/11/12,1.0,Directed
3004,41,1111.0,2023/11/12,1.0,Directed
3005,570,1111.0,2023/11/12,1.0,Directed
3006,493,1111.0,2023/11/12,1.0,Directed
3007,1136,1111.0,2023/11/12,1.0,Directed
3008,313,805.0,2023/11/14,1.0,Directed
3009,461,805.0,2023/11/14,1.0,Directed
3010,48,805.0,2023/11/14,1.0,Directed
3011,1135,805.0,2023/11/14,1.0,Directed
3012,519,1090.0,2023/11/19,1.0,Directed
3013,628,1090.0,2023/11/19,1.0,Directed
3014,560,1090.0,2023/11/19,1.0,Directed
3015,1136,1090.0,2023/11/19,1.0,Directed
3016,32,1013.0,2023/11/21,1.0,Directed
3017,108,1013.0,2023/11/21,1.0,Directed
3018,461,1013.0,2023/11/21,1.0,Directed
3019,188,1058.0,2023/11/23,1.0,Directed
3020,663,188.0,2023/11/23,1.0,Directed
3021,1057,668.0,2023/11/28,1.0,Directed
3022,56,1057.0,2023/11/28,1.0,Directed
3023,1057,124.0,2023/11/28,1.0,Directed
3024,1057,55.0,2023/11/28,1.0,Directed
3025,1057,7.0,2023/11/28,1.0,Directed
3026,1057,144.0,2023/11/28,1.0,Directed
3027,1057,23.0,2023/11/28,1.0,Directed
3028,1057,72.0,2023/11/28,1.0,Directed
3029,1057,145.0,2023/11/28,1.0,Directed
3030,1057,93.0,2023/11/28,1.0,Directed
3031,1057,204.0,2023/11/28,1.0,Directed
3032,1057,259.0,2023/11/28,1.0,Directed
3033,1057,213.0,2023/11/28,1.0,Directed
3034,1057,10.0,2023/11/28,1.0,Directed
3035,1128,1057.0,2023/11/28,1.0,Directed
3036,1034,375.0,2023/12/3,1.0,Directed
3037,1034,56.0,2023/12/3,1.0,Directed
3038,1034,395.0,2023/12/3,1.0,Directed
3039,1034,46.0,2023/12/3,1.0,Directed
3040,1034,259.0,2023/12/3,1.0,Directed
3041,1034,402.0,2023/12/3,1.0,Directed
3042,1034,668.0,2023/12/3,1.0,Directed
3043,1034,264.0,2023/12/3,1.0,Directed
3044,1034,630.0,2023/12/3,1.0,Directed
3045,1034,435.0,2023/12/3,1.0,Directed
3046,1034,491.0,2023/12/3,1.0,Directed
3047,1034,659.0,2023/12/3,1.0,Directed
3048,1034,230.0,2023/12/3,1.0,Directed
3049,1034,213.0,2023/12/3,1.0,Directed
3050,1034,455.0,2023/12/3,1.0,Directed
3051,1034,227.0,2023/12/3,1.0,Directed
3052,1034,461.0,2023/12/3,1.0,Directed
3053,1034,542.0,2023/12/3,1.0,Directed
3054,1034,494.0,2023/12/3,1.0,Directed
3055,1034,318.0,2023/12/3,1.0,Directed
3056,1034,185.0,2023/12/3,1.0,Directed
3057,1034,380.0,2023/12/3,1.0,Directed
3058,90,1034.0,2023/12/3,1.0,Directed
3059,566,1075.0,2023/12/3,1.0,Directed
3060,251,1075.0,2023/12/3,1.0,Directed
3061,46,1033.0,2023/12/3,1.0,Directed
3062,809,935.0,2023/12/4,1.0,Directed
3063,1136,935.0,2023/12/4,1.0,Directed
3064,130,935.0,2023/12/4,1.0,Directed
3065,461,1014.0,2023/12/5,1.0,Directed
3066,306,1014.0,2023/12/5,1.0,Directed
3067,668,1093.0,2023/12/9,1.0,Directed
3068,296,1093.0,2023/12/9,1.0,Directed
3069,295,1093.0,2023/12/9,1.0,Directed
3070,267,1093.0,2023/12/9,1.0,Directed
